MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,R2score,MAE,MSE,MAX
PCA,ailerons,_dto_smoter_min_solid_angle_8.5,RFR,min_solid_angle,8.5,0.4072932915753353,0.00024398482995033533,9.8556160904876e-08,0.0018602095946219776
PCA,ailerons,_dto_smoter_min_solid_angle_8.5,RNR,min_solid_angle,8.5,-0.419094676724446,0.0004183803963296134,2.3587294218839663e-07,0.002230572398316157
PCA,ailerons,_dto_smoter_min_solid_angle_8.5,SGDR,min_solid_angle,8.5,-0.33929378042842745,0.0004040381306187782,2.2259628553813313e-07,0.002223455174497734
PCA,ailerons,_dto_smoter_min_solid_angle_8.5,SVR,min_solid_angle,8.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,ABR,min_solid_angle,9.0,-0.45083788981109274,0.0004342193810920049,2.41146526985453e-07,0.0018418467395148667
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,GBR,min_solid_angle,9.0,0.35528889083226467,0.00025988044675407453,1.0720040796182194e-07,0.001972497168282572
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,KNNR,min_solid_angle,9.0,-0.31589925698853316,0.00036122388201280836,2.1876641966712664e-07,0.002270246747046835
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,MLPR,min_solid_angle,9.0,-16.617051447519398,0.0010179841189872614,2.926791665978387e-06,0.017245684980360897
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,RFR,min_solid_angle,9.0,0.40462215766658344,0.00024510749025724544,9.89949516594545e-08,0.001875526449927993
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,RNR,min_solid_angle,9.0,-0.4256986453927182,0.0004196241244114225,2.3697498181364884e-07,0.002224945411328162
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,SGDR,min_solid_angle,9.0,-0.3532888213847007,0.00040666964312917374,2.250141402413984e-07,0.0022192538636819784
PCA,ailerons,_dto_smoter_min_solid_angle_9.0,SVR,min_solid_angle,9.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,ABR,min_solid_angle,9.5,-0.4613593000778324,0.00043560424160040475,2.4280022711396363e-07,0.0018343504649439625
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,GBR,min_solid_angle,9.5,0.35546047305394396,0.00025956763890027664,1.0717354179530114e-07,0.001989937730358912
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,KNNR,min_solid_angle,9.5,-0.3288713564655163,0.0003621427039754247,2.2090755283452375e-07,0.0023272866142922703
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,MLPR,min_solid_angle,9.5,-18.762009502623005,0.001096464406307785,3.2839743064243385e-06,0.01916721561946446
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,RFR,min_solid_angle,9.5,0.40478600907850915,0.0002452445871908299,9.897527052453591e-08,0.0018957033722471369
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,RNR,min_solid_angle,9.5,-0.42728169613795464,0.0004199159047652318,2.3724251187681815e-07,0.0022271037766191984
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,SGDR,min_solid_angle,9.5,-0.35104272771639045,0.00040614359329294275,2.2453541947648497e-07,0.002223442155919873
PCA,ailerons,_dto_smoter_min_solid_angle_9.5,SVR,min_solid_angle,9.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_1.0,ABR,solid_angle,1.0,-0.36405736346393847,0.00041815786278911,2.2674117036274815e-07,0.0018689755028278902
PCA,ailerons,_dto_smoter_solid_angle_1.0,GBR,solid_angle,1.0,0.327118934084169,0.0002620562981261558,1.1188932896677996e-07,0.002137387111883572
PCA,ailerons,_dto_smoter_solid_angle_1.0,KNNR,solid_angle,1.0,-0.053319261051547426,0.0003221037223996428,1.751166257234208e-07,0.0023363267982722253
PCA,ailerons,_dto_smoter_solid_angle_1.0,MLPR,solid_angle,1.0,-25.838298602796083,0.0012383780758038368,4.438726265480656e-06,0.024646800891845778
PCA,ailerons,_dto_smoter_solid_angle_1.0,RFR,solid_angle,1.0,0.39257897734662306,0.00024806573723456854,1.0100521023792117e-07,0.0019544269224341885
PCA,ailerons,_dto_smoter_solid_angle_1.0,RNR,solid_angle,1.0,-0.12867267316969352,0.0003591989539214385,1.8762694755073795e-07,0.002345000265452905
PCA,ailerons,_dto_smoter_solid_angle_1.0,SGDR,solid_angle,1.0,-0.0830029526130915,0.0003504734029446747,1.800469238128489e-07,0.0023271482892088706
PCA,ailerons,_dto_smoter_solid_angle_1.0,SVR,solid_angle,1.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_1.5,ABR,solid_angle,1.5,-0.29907925492099385,0.00040600801450312626,2.1583996645367393e-07,0.0018589046438757053
PCA,ailerons,_dto_smoter_solid_angle_1.5,GBR,solid_angle,1.5,0.3343481335798767,0.0002624876969724617,1.1068582682084705e-07,0.002098140472225645
PCA,ailerons,_dto_smoter_solid_angle_1.5,KNNR,solid_angle,1.5,-0.1051576609096057,0.0003311848883544392,1.8371239715689529e-07,0.0022847698260925163
PCA,ailerons,_dto_smoter_solid_angle_1.5,MLPR,solid_angle,1.5,-12.801671576398912,0.0009097122277343432,2.2945689737712375e-06,0.01616958569618292
PCA,ailerons,_dto_smoter_solid_angle_1.5,RFR,solid_angle,1.5,0.40087943008676774,0.000245921114660669,9.962496263861632e-08,0.001953475902614142
PCA,ailerons,_dto_smoter_solid_angle_1.5,RNR,solid_angle,1.5,-0.18692744456902616,0.0003728996815333569,1.97297930943608e-07,0.0023140933642918243
PCA,ailerons,_dto_smoter_solid_angle_1.5,SGDR,solid_angle,1.5,-0.1279132529134069,0.00036112049987695996,1.8749130595643942e-07,0.002307093935690279
PCA,ailerons,_dto_smoter_solid_angle_1.5,SVR,solid_angle,1.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_10.0,ABR,solid_angle,10.0,-0.4723317756001588,0.0004375701385576549,2.447054089356171e-07,0.0018203380397689532
PCA,ailerons,_dto_smoter_solid_angle_10.0,GBR,solid_angle,10.0,0.35603984402729727,0.000259595909542332,1.0707410080814094e-07,0.001958558219817213
PCA,ailerons,_dto_smoter_solid_angle_10.0,KNNR,solid_angle,10.0,-0.3474257834237366,0.00036471051491648805,2.239535232677194e-07,0.002329831817252312
PCA,ailerons,_dto_smoter_solid_angle_10.0,MLPR,solid_angle,10.0,-18.20592864603595,0.0010792257160399277,3.1802316516582473e-06,0.017477289834262465
PCA,ailerons,_dto_smoter_solid_angle_10.0,RFR,solid_angle,10.0,0.4036581560208369,0.0002450726170792036,9.917597582138594e-08,0.0018713862816522996
PCA,ailerons,_dto_smoter_solid_angle_10.0,RNR,solid_angle,10.0,-0.43578443528653876,0.0004213939292609254,2.386487768008842e-07,0.00222609058317681
PCA,ailerons,_dto_smoter_solid_angle_10.0,SGDR,solid_angle,10.0,-0.3436395865088193,0.0004047795052223182,2.2331595625465316e-07,0.0022211053148951366
PCA,ailerons,_dto_smoter_solid_angle_10.0,SVR,solid_angle,10.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_10.5,ABR,solid_angle,10.5,-0.46316862634885625,0.0004363144322171612,2.432155064952587e-07,0.001864432510932594
PCA,ailerons,_dto_smoter_solid_angle_10.5,GBR,solid_angle,10.5,0.3556388697180502,0.0002596908088500779,1.0714214371674391e-07,0.0019551142296252515
PCA,ailerons,_dto_smoter_solid_angle_10.5,KNNR,solid_angle,10.5,-0.3451857140129788,0.0003640025907434876,2.236076724675762e-07,0.0023171507105400726
PCA,ailerons,_dto_smoter_solid_angle_10.5,MLPR,solid_angle,10.5,-15.10745901044638,0.0009220469213328695,2.6669938339798753e-06,0.018223056849398945
PCA,ailerons,_dto_smoter_solid_angle_10.5,RFR,solid_angle,10.5,0.4038954993078231,0.00024494922175534423,9.912644927887012e-08,0.0018648422493995633
PCA,ailerons,_dto_smoter_solid_angle_10.5,RNR,solid_angle,10.5,-0.43951387397405606,0.00042212021111083894,2.3926980941409063e-07,0.002224639273377344
PCA,ailerons,_dto_smoter_solid_angle_10.5,SGDR,solid_angle,10.5,-0.3616749487638888,0.0004082349792014336,2.263540361987178e-07,0.0022174533617702733
PCA,ailerons,_dto_smoter_solid_angle_10.5,SVR,solid_angle,10.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_2.0,ABR,solid_angle,2.0,-0.39298521125513053,0.0004242477227403444,2.3144298968827687e-07,0.0018589816700964959
PCA,ailerons,_dto_smoter_solid_angle_2.0,GBR,solid_angle,2.0,0.3435470304757795,0.0002607609055861139,1.09163431921552e-07,0.0020795641635299013
PCA,ailerons,_dto_smoter_solid_angle_2.0,KNNR,solid_angle,2.0,-0.1471811271523495,0.00033733378446479444,1.9065967994687475e-07,0.002319728472598486
PCA,ailerons,_dto_smoter_solid_angle_2.0,MLPR,solid_angle,2.0,-19.824256909007605,0.0010663099493443335,3.4643625793338514e-06,0.019092865001611052
PCA,ailerons,_dto_smoter_solid_angle_2.0,RFR,solid_angle,2.0,0.40587228702038586,0.0002454647346919326,9.879413867659519e-08,0.001924360200581531
PCA,ailerons,_dto_smoter_solid_angle_2.0,RNR,solid_angle,2.0,-0.2298985907933627,0.00038200544133941026,2.0443183265174205e-07,0.0022968082118892284
PCA,ailerons,_dto_smoter_solid_angle_2.0,SGDR,solid_angle,2.0,-0.1597476600338318,0.0003681680310498527,1.9276209625141057e-07,0.0022922508159332338
PCA,ailerons,_dto_smoter_solid_angle_2.0,SVR,solid_angle,2.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_2.5,ABR,solid_angle,2.5,-0.33083583528274,0.00041244106029832546,2.2101884293415747e-07,0.0018830469696989687
PCA,ailerons,_dto_smoter_solid_angle_2.5,GBR,solid_angle,2.5,0.3429431346137017,0.0002617001260231125,1.0925385957151205e-07,0.0020620587390311534
PCA,ailerons,_dto_smoter_solid_angle_2.5,KNNR,solid_angle,2.5,-0.17835040291048138,0.00034233944009439776,1.958795770632316e-07,0.002293809845870224
PCA,ailerons,_dto_smoter_solid_angle_2.5,MLPR,solid_angle,2.5,-16.842090123122823,0.0010038589731772144,2.9642579164251758e-06,0.021763603073058684
PCA,ailerons,_dto_smoter_solid_angle_2.5,RFR,solid_angle,2.5,0.4059857590050333,0.0002450378160233183,9.877984956633062e-08,0.0019048220298581533
PCA,ailerons,_dto_smoter_solid_angle_2.5,RNR,solid_angle,2.5,-0.26565411217426577,0.0003892856436393699,2.1038123938589342e-07,0.0022809755485746013
PCA,ailerons,_dto_smoter_solid_angle_2.5,SGDR,solid_angle,2.5,-0.19424028934329712,0.00037545859641499303,1.9852280087059092e-07,0.0022764665459472965
PCA,ailerons,_dto_smoter_solid_angle_2.5,SVR,solid_angle,2.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_3.0,ABR,solid_angle,3.0,-0.374758397265066,0.00042020471382553826,2.2873849389470646e-07,0.0018916609804514356
PCA,ailerons,_dto_smoter_solid_angle_3.0,GBR,solid_angle,3.0,0.3430775621566342,0.00026190800036115966,1.092387553791749e-07,0.00205579223751574
PCA,ailerons,_dto_smoter_solid_angle_3.0,KNNR,solid_angle,3.0,-0.185303393675268,0.000343081911647139,1.97030552985484e-07,0.0023004866255342577
PCA,ailerons,_dto_smoter_solid_angle_3.0,MLPR,solid_angle,3.0,-14.635384852007803,0.0009514731971144279,2.5868726313402507e-06,0.016652175804906515
PCA,ailerons,_dto_smoter_solid_angle_3.0,RFR,solid_angle,3.0,0.4054740209108675,0.0002453412309722914,9.884928391548467e-08,0.001928128117581299
PCA,ailerons,_dto_smoter_solid_angle_3.0,RNR,solid_angle,3.0,-0.2924944981414749,0.0003947488044913854,2.1484018365248e-07,0.002272297483612109
PCA,ailerons,_dto_smoter_solid_angle_3.0,SGDR,solid_angle,3.0,-0.22295851392784055,0.00038147224796365807,2.0330835458894455e-07,0.002260723383436379
PCA,ailerons,_dto_smoter_solid_angle_3.0,SVR,solid_angle,3.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_3.5,ABR,solid_angle,3.5,-0.39067184457719045,0.00042342852124610064,2.3118305698887632e-07,0.0018537547733677312
PCA,ailerons,_dto_smoter_solid_angle_3.5,GBR,solid_angle,3.5,0.34531654893791786,0.0002615753696053476,1.0886120756725495e-07,0.0020297535702802926
PCA,ailerons,_dto_smoter_solid_angle_3.5,KNNR,solid_angle,3.5,-0.22267977737968145,0.0003486313591669867,2.0323289000851983e-07,0.0022189377387400724
PCA,ailerons,_dto_smoter_solid_angle_3.5,MLPR,solid_angle,3.5,-15.135844922188458,0.0009501952258263105,2.67288955680383e-06,0.019363024844647244
PCA,ailerons,_dto_smoter_solid_angle_3.5,RFR,solid_angle,3.5,0.40622856786732314,0.0002449990590651271,9.872617581798327e-08,0.0019120705125287585
PCA,ailerons,_dto_smoter_solid_angle_3.5,RNR,solid_angle,3.5,-0.3164314010372033,0.00039934345654126565,2.188152768983646e-07,0.0022625480894543104
PCA,ailerons,_dto_smoter_solid_angle_3.5,SGDR,solid_angle,3.5,-0.23954034074066732,0.00038469049216290145,2.0602084642599485e-07,0.0022589676807357522
PCA,ailerons,_dto_smoter_solid_angle_3.5,SVR,solid_angle,3.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_4.0,ABR,solid_angle,4.0,-0.37632290214290676,0.00042033963772182184,2.286355631723663e-07,0.0018929585973677487
PCA,ailerons,_dto_smoter_solid_angle_4.0,GBR,solid_angle,4.0,0.3489321267520257,0.0002610794476771073,1.082627964965666e-07,0.002029264785294391
PCA,ailerons,_dto_smoter_solid_angle_4.0,KNNR,solid_angle,4.0,-0.2249270891918438,0.00034946977712040555,2.0358171103573636e-07,0.0023181536379566934
PCA,ailerons,_dto_smoter_solid_angle_4.0,MLPR,solid_angle,4.0,-19.41150652376984,0.0010420515593640761,3.3904461974790445e-06,0.018760361896014304
PCA,ailerons,_dto_smoter_solid_angle_4.0,RFR,solid_angle,4.0,0.40440072703504865,0.0002458900057148744,9.904243581574375e-08,0.0018973437342231613
PCA,ailerons,_dto_smoter_solid_angle_4.0,RNR,solid_angle,4.0,-0.3292749211084682,0.0004018393780744609,2.2095778763630445e-07,0.002258519877399951
PCA,ailerons,_dto_smoter_solid_angle_4.0,SGDR,solid_angle,4.0,-0.2502649513396998,0.00038679474494721837,2.0784871245792836e-07,0.0022568564104342935
PCA,ailerons,_dto_smoter_solid_angle_4.0,SVR,solid_angle,4.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_4.5,ABR,solid_angle,4.5,-0.3874398379702957,0.00042305646274684095,2.3063767230572734e-07,0.0018573949229758267
PCA,ailerons,_dto_smoter_solid_angle_4.5,GBR,solid_angle,4.5,0.3468626626174277,0.0002613959208357593,1.0859381142168519e-07,0.0020078082362975547
PCA,ailerons,_dto_smoter_solid_angle_4.5,KNNR,solid_angle,4.5,-0.2464268345469514,0.0003523288588129592,2.071811653701511e-07,0.002266257924612337
PCA,ailerons,_dto_smoter_solid_angle_4.5,MLPR,solid_angle,4.5,-10.00127292001211,0.0008005950870881493,1.8263145636838203e-06,0.01469545684839656
PCA,ailerons,_dto_smoter_solid_angle_4.5,RFR,solid_angle,4.5,0.40626586395995845,0.0002448677695825524,9.871724039360726e-08,0.0019074771920129657
PCA,ailerons,_dto_smoter_solid_angle_4.5,RNR,solid_angle,4.5,-0.3519787634798308,0.0004059989236553478,2.2472720439660004e-07,0.002248698565258182
PCA,ailerons,_dto_smoter_solid_angle_4.5,SGDR,solid_angle,4.5,-0.28670968780750133,0.0003941504082107052,2.1390816728733857e-07,0.0022371403877798554
PCA,ailerons,_dto_smoter_solid_angle_4.5,SVR,solid_angle,4.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_5.0,ABR,solid_angle,5.0,-0.4016896497012553,0.00042583070086990756,2.329528382328177e-07,0.0018309786144752854
PCA,ailerons,_dto_smoter_solid_angle_5.0,GBR,solid_angle,5.0,0.34888118457219053,0.00026135893938344516,1.0827934161062411e-07,0.002007530952527801
PCA,ailerons,_dto_smoter_solid_angle_5.0,KNNR,solid_angle,5.0,-0.261929604328989,0.00035394350867547794,2.097821703439462e-07,0.002307040109271446
PCA,ailerons,_dto_smoter_solid_angle_5.0,MLPR,solid_angle,5.0,-16.330859357802858,0.001018392840996589,2.877232254829483e-06,0.01730979288581567
PCA,ailerons,_dto_smoter_solid_angle_5.0,RFR,solid_angle,5.0,0.41195120003845676,0.0002438810284390914,9.779675584540504e-08,0.0018763981554581418
PCA,ailerons,_dto_smoter_solid_angle_5.0,RNR,solid_angle,5.0,-0.3617677024250494,0.0004077585085789751,2.2634688114197567e-07,0.0022468265121284984
PCA,ailerons,_dto_smoter_solid_angle_5.0,SGDR,solid_angle,5.0,-0.2855412168796541,0.0003938602433559684,2.1368425347684478e-07,0.002240720057377206
PCA,ailerons,_dto_smoter_solid_angle_5.0,SVR,solid_angle,5.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_5.5,ABR,solid_angle,5.5,-0.4125484640590004,0.00042642837137978203,2.345841981010979e-07,0.001877078581833363
PCA,ailerons,_dto_smoter_solid_angle_5.5,GBR,solid_angle,5.5,0.34947863068552537,0.00026098458997547605,1.0817054578658373e-07,0.002009051888899224
PCA,ailerons,_dto_smoter_solid_angle_5.5,KNNR,solid_angle,5.5,-0.27097160329722186,0.0003549275878079994,2.1128534535384133e-07,0.0022803730574336625
PCA,ailerons,_dto_smoter_solid_angle_5.5,MLPR,solid_angle,5.5,-20.365790763226048,0.0010488882484460922,3.5571869922970848e-06,0.01822100798187297
PCA,ailerons,_dto_smoter_solid_angle_5.5,RFR,solid_angle,5.5,0.40608949865780125,0.0002449847059171892,9.874978903190499e-08,0.0019162098720592116
PCA,ailerons,_dto_smoter_solid_angle_5.5,RNR,solid_angle,5.5,-0.3719903757967612,0.000409672752840661,2.2805594606522207e-07,0.002242106551182945
PCA,ailerons,_dto_smoter_solid_angle_5.5,SGDR,solid_angle,5.5,-0.3052030770338549,0.00039766712345058725,2.1698335316289305e-07,0.002227949654636259
PCA,ailerons,_dto_smoter_solid_angle_5.5,SVR,solid_angle,5.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_6.0,ABR,solid_angle,6.0,-0.433599583876121,0.00043080712450260865,2.3824747165157696e-07,0.001881736198488012
PCA,ailerons,_dto_smoter_solid_angle_6.0,GBR,solid_angle,6.0,0.3482646949895414,0.0002618990094779189,1.0836726690050515e-07,0.001991837453426833
PCA,ailerons,_dto_smoter_solid_angle_6.0,KNNR,solid_angle,6.0,-0.2819976986253009,0.0003565343385415324,2.13115585551289e-07,0.0022584182019099903
PCA,ailerons,_dto_smoter_solid_angle_6.0,MLPR,solid_angle,6.0,-17.76722184398966,0.001043668066131129,3.1137518272895497e-06,0.018602689813493802
PCA,ailerons,_dto_smoter_solid_angle_6.0,RFR,solid_angle,6.0,0.40720240636350447,0.00024487290169601065,9.856452141323102e-08,0.0018805886221677215
PCA,ailerons,_dto_smoter_solid_angle_6.0,RNR,solid_angle,6.0,-0.37987833632496887,0.00041112074093731384,2.2936116078654972e-07,0.0022409702607589796
PCA,ailerons,_dto_smoter_solid_angle_6.0,SGDR,solid_angle,6.0,-0.31804412467314325,0.0004000846827237078,2.1910699590303653e-07,0.0022252321224403493
PCA,ailerons,_dto_smoter_solid_angle_6.0,SVR,solid_angle,6.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_6.5,ABR,solid_angle,6.5,-0.39115568596462336,0.00042370234395604613,2.3126594567438756e-07,0.0018590072996499285
PCA,ailerons,_dto_smoter_solid_angle_6.5,GBR,solid_angle,6.5,0.3537234689917152,0.0002602940948865583,1.0747628513133654e-07,0.0019848382970338763
PCA,ailerons,_dto_smoter_solid_angle_6.5,KNNR,solid_angle,6.5,-0.2942320505329047,0.00035818537609694576,2.1511787590163645e-07,0.0023409095364601046
PCA,ailerons,_dto_smoter_solid_angle_6.5,MLPR,solid_angle,6.5,-17.186816427571877,0.001026856286558646,3.0106853958958e-06,0.01828504507175841
PCA,ailerons,_dto_smoter_solid_angle_6.5,RFR,solid_angle,6.5,0.4099194762035389,0.00024385971257799254,9.810783581000967e-08,0.0018711043490833377
PCA,ailerons,_dto_smoter_solid_angle_6.5,RNR,solid_angle,6.5,-0.3916891701473246,0.0004132507334844421,2.313227900375824e-07,0.0022381764773535956
PCA,ailerons,_dto_smoter_solid_angle_6.5,SGDR,solid_angle,6.5,-0.31312439373216255,0.00039918694691259634,2.1831179001852994e-07,0.0022346939251476653
PCA,ailerons,_dto_smoter_solid_angle_6.5,SVR,solid_angle,6.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_7.0,ABR,solid_angle,7.0,-0.4402664700797915,0.0004327164863534249,2.3939664776182397e-07,0.0018677002279956021
PCA,ailerons,_dto_smoter_solid_angle_7.0,GBR,solid_angle,7.0,0.3497829027618553,0.0002611368901746781,1.0811521915973634e-07,0.002005701263374767
PCA,ailerons,_dto_smoter_solid_angle_7.0,KNNR,solid_angle,7.0,-0.3010257145749987,0.0003586344049567,2.1624497980621437e-07,0.0022863547779663476
PCA,ailerons,_dto_smoter_solid_angle_7.0,MLPR,solid_angle,7.0,-16.48129187629794,0.0010284814290836453,2.9165559898907547e-06,0.018663536303500223
PCA,ailerons,_dto_smoter_solid_angle_7.0,RFR,solid_angle,7.0,0.4071167055393154,0.00024457797742291984,9.858676923605484e-08,0.0019027196242965513
PCA,ailerons,_dto_smoter_solid_angle_7.0,RNR,solid_angle,7.0,-0.39948493415352593,0.00041477614945664004,2.3261867197788567e-07,0.002233479473244222
PCA,ailerons,_dto_smoter_solid_angle_7.0,SGDR,solid_angle,7.0,-0.3120892437571388,0.00039894352287760863,2.1810726313684403e-07,0.002229322990848443
PCA,ailerons,_dto_smoter_solid_angle_7.0,SVR,solid_angle,7.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_7.5,ABR,solid_angle,7.5,-0.4462395527662581,0.0004330318224044613,2.403848092203576e-07,0.0018947689366370674
PCA,ailerons,_dto_smoter_solid_angle_7.5,GBR,solid_angle,7.5,0.3556008166233941,0.00025979061941729705,1.0714829487818392e-07,0.0020042734166708692
PCA,ailerons,_dto_smoter_solid_angle_7.5,KNNR,solid_angle,7.5,-0.31072885261708805,0.0003605907018364845,2.1789929779377507e-07,0.002261138113259073
PCA,ailerons,_dto_smoter_solid_angle_7.5,MLPR,solid_angle,7.5,-18.621650243330254,0.0011296618080347616,3.2512944533712836e-06,0.01512618018965498
PCA,ailerons,_dto_smoter_solid_angle_7.5,RFR,solid_angle,7.5,0.4053137604319138,0.00024476965833137,9.887877965787878e-08,0.0018851473508671689
PCA,ailerons,_dto_smoter_solid_angle_7.5,RNR,solid_angle,7.5,-0.4077142490213337,0.0004162932090647645,2.3399297776650403e-07,0.0022328573124068074
PCA,ailerons,_dto_smoter_solid_angle_7.5,SGDR,solid_angle,7.5,-0.3191304423592657,0.0004002550574460918,2.1933530775515722e-07,0.0022308634563783934
PCA,ailerons,_dto_smoter_solid_angle_7.5,SVR,solid_angle,7.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_8.0,ABR,solid_angle,8.0,-0.46202097580533125,0.0004359151126762994,2.4299540429325466e-07,0.0018599466645830456
PCA,ailerons,_dto_smoter_solid_angle_8.0,GBR,solid_angle,8.0,0.3537681187607674,0.0002601946592835777,1.0745487815620442e-07,0.0019848298394241444
PCA,ailerons,_dto_smoter_solid_angle_8.0,KNNR,solid_angle,8.0,-0.31541815541614077,0.0003601221731038037,2.1862421746086544e-07,0.002256568537825195
PCA,ailerons,_dto_smoter_solid_angle_8.0,MLPR,solid_angle,8.0,-13.35894411502463,0.0009042834671070669,2.388559552299751e-06,0.01653111459652317
PCA,ailerons,_dto_smoter_solid_angle_8.0,RFR,solid_angle,8.0,0.4049198011549418,0.0002445973066159791,9.894630668111173e-08,0.0018880508231394245
PCA,ailerons,_dto_smoter_solid_angle_8.0,RNR,solid_angle,8.0,-0.41139086602176783,0.00041691594426948846,2.3459309979815375e-07,0.0022309323872854534
PCA,ailerons,_dto_smoter_solid_angle_8.0,SGDR,solid_angle,8.0,-0.33182331299456463,0.00040253816433817314,2.213687477720689e-07,0.0022294733471423084
PCA,ailerons,_dto_smoter_solid_angle_8.0,SVR,solid_angle,8.0,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_8.5,ABR,solid_angle,8.5,-0.4365116906597257,0.00043117215921597337,2.388194317960809e-07,0.001870477676421781
PCA,ailerons,_dto_smoter_solid_angle_8.5,GBR,solid_angle,8.5,0.3514733893875027,0.00026045625457869667,1.0782874662903561e-07,0.0019814987376150445
PCA,ailerons,_dto_smoter_solid_angle_8.5,KNNR,solid_angle,8.5,-0.3290638224792223,0.00036308905192564464,2.2093758684547567e-07,0.002305148251744512
PCA,ailerons,_dto_smoter_solid_angle_8.5,MLPR,solid_angle,8.5,-19.084612026096,0.0010454117895493762,3.3604187380417346e-06,0.02004574202659265
PCA,ailerons,_dto_smoter_solid_angle_8.5,RFR,solid_angle,8.5,0.40500543467055594,0.0002445535180027644,9.892978565631108e-08,0.0018626395296588744
PCA,ailerons,_dto_smoter_solid_angle_8.5,RNR,solid_angle,8.5,-0.42022070103732007,0.0004185447993506748,2.3606724651096316e-07,0.0022285094398271955
PCA,ailerons,_dto_smoter_solid_angle_8.5,SGDR,solid_angle,8.5,-0.3331007859419875,0.0004027239775247082,2.2154210624649625e-07,0.0022301042824454985
PCA,ailerons,_dto_smoter_solid_angle_8.5,SVR,solid_angle,8.5,-5.293566429524244,0.0009593963636363668,1.0466098181818244e-06,0.0016500000000000022
PCA,ailerons,_dto_smoter_solid_angle_9.0,ABR,solid_angle,9.0,-0.4294470056873633,0.00043042328979629095,2.3750368376004652e-07,0.0018594873292417072
PCA,ailerons,_dto_smoter_solid_angle_9.0,GBR,solid_angle,9.0,0.35254918701014537,0.0002600386502754743,1.0765094067539262e-07,0.0019778469397651716
PCA,ailerons,_dto_smoter_solid_angle_9.0,KNNR,solid_angle,9.0,-0.3229712258877761,0.00036184181620023355,2.199080374542769e-07,0.002299297499391835
PCA,ailerons,_dto_smoter_solid_angle_9.0,MLPR,solid_angle,9.0,-13.801486254828054,0.0009336913213468806,2.456959740168599e-06,0.017272374464520842
PCA,ailerons,_dto_smoter_solid_angle_9.0,RFR,solid_angle,9.0,0.40346325640071035,0.00024540064589012936,9.920511156698239e-08,0.0018278765810036024
