MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,R2score,MAE,MSE,MAX
PCA,cpu_small,_Geometric_SMOTE,RNR,NONE,NONE,0.4452043440030457,9.658254442548822,187.34026053244617,54.85182055546584
PCA,cpu_small,_Geometric_SMOTE,SGDR,NONE,NONE,0.7745419579554282,6.893311707145058,74.94331892579746,39.7669192751376
PCA,cpu_small,_Geometric_SMOTE,SVR,NONE,NONE,0.8384834855621021,5.476064558069117,53.85943326451976,33.268595585791125
PCA,elevators,_Geometric_SMOTE,ABR,NONE,NONE,-1.9586002407234424,0.010595031653595002,0.0001323595742597829,0.04137734472575076
PCA,elevators,_Geometric_SMOTE,GBR,NONE,NONE,0.14500079842518726,0.004144974988197866,3.85751903512417e-05,0.04838516261240476
PCA,elevators,_Geometric_SMOTE,KNNR,NONE,NONE,-0.1858023263862372,0.004988310742789633,5.345990092383856e-05,0.04910582376791037
PCA,elevators,_Geometric_SMOTE,MLPR,NONE,NONE,-0.2180383769148418,0.00597105150578754,5.507688758262032e-05,0.04724217732708679
PCA,elevators,_Geometric_SMOTE,RFR,NONE,NONE,0.5675994566062345,0.002981083531918973,1.9507065643673377e-05,0.036884727489907766
PCA,elevators,_Geometric_SMOTE,RNR,NONE,NONE,-0.2833707547230805,0.0065334103462307575,5.78374122517265e-05,0.04663291034145617
PCA,elevators,_Geometric_SMOTE,SGDR,NONE,NONE,-0.25193102848475923,0.006429549630735966,5.6412597912448374e-05,0.04632021081700801
PCA,elevators,_Geometric_SMOTE,SVR,NONE,NONE,-6.016500895409004,0.014850881789632803,0.00031820268589754185,0.05048527442316947
PCA,fried,_Geometric_SMOTE,ABR,NONE,NONE,0.5237228057577715,2.7953129358140782,11.883750304706073,12.241472980450768
PCA,fried,_Geometric_SMOTE,GBR,NONE,NONE,0.7007378856810765,2.1143421505158497,7.470800425258221,13.29510830987626
PCA,fried,_Geometric_SMOTE,KNNR,NONE,NONE,0.6097010240306054,2.4110122002767937,9.743920623418537,15.251775363321626
PCA,fried,_Geometric_SMOTE,MLPR,NONE,NONE,0.6493807047768531,2.3230692329332765,8.759886013050725,13.691137002445748
PCA,fried,_Geometric_SMOTE,RFR,NONE,NONE,0.6989126922646243,2.104468157689334,7.5164732990098235,14.176244825520515
PCA,fried,_Geometric_SMOTE,RNR,NONE,NONE,0.023262445787360853,4.023039995229759,24.389164563317042,15.208155241026725
PCA,fried,_Geometric_SMOTE,SGDR,NONE,NONE,0.5052360472663843,2.7950198469180134,12.351323031219517,14.079097602350064
PCA,fried,_Geometric_SMOTE,SVR,NONE,NONE,0.7421087455304274,1.9354039676563235,6.438111851585845,14.282452455147475
PCA,puma32H,_Geometric_SMOTE,ABR,NONE,NONE,0.1992392456991144,0.021204956577738663,0.0007323246114284162,0.08203913693878079
PCA,puma32H,_Geometric_SMOTE,GBR,NONE,NONE,0.3412068828231964,0.018407059641401876,0.0006021248593714129,0.08409798802451678
PCA,puma32H,_Geometric_SMOTE,KNNR,NONE,NONE,-0.10814318087274663,0.023872700400745225,0.0010126006153807683,0.11657916050670496
PCA,puma32H,_Geometric_SMOTE,MLPR,NONE,NONE,0.0067610616367542965,0.022938991372331314,0.0009071117154803461,0.1014208628300848
PCA,puma32H,_Geometric_SMOTE,RFR,NONE,NONE,0.8688009156845489,0.008330306542030517,0.00011987711245374214,0.054578795518796
PCA,puma32H,_Geometric_SMOTE,RNR,NONE,NONE,0.15359010297797138,0.021398082095008927,0.000773709731085343,0.08758851159294036
PCA,puma32H,_Geometric_SMOTE,SGDR,NONE,NONE,0.10487271184413158,0.021529867160976483,0.0008181249397889433,0.09704360073114757
PCA,puma32H,_Geometric_SMOTE,SVR,NONE,NONE,-0.010623996578156205,0.024072284643198882,0.0009238444293856769,0.1045710934948129
PCA,abalone,_SMOTE,ABR,NONE,NONE,0.3361242251752875,2.140108655206222,6.8974540555270005,10.988595732409868
PCA,abalone,_SMOTE,GBR,NONE,NONE,0.5169072913219684,1.6613513649683522,5.018142505451747,10.450675629102383
PCA,abalone,_SMOTE,KNNR,NONE,NONE,0.40756577820369705,1.799039068808606,6.152156602824308,12.28
PCA,abalone,_SMOTE,MLPR,NONE,NONE,0.5127983069787879,1.6691338603754893,5.059655070699284,14.619891214877885
PCA,abalone,_SMOTE,RFR,NONE,NONE,0.5014993818996899,1.6709655741057958,5.179742439450618,10.739257450326702
PCA,abalone,_SMOTE,RNR,NONE,NONE,-0.008042769640863813,2.383134695602972,10.47405014316725,16.53547753931688
PCA,abalone,_SMOTE,SGDR,NONE,NONE,0.4932429235605486,1.7612215864573049,5.264990123208814,12.606909749334395
PCA,abalone,_SMOTE,SVR,NONE,NONE,0.5447279089483157,1.6004235405106662,4.729750839806667,10.63968738685622
PCA,ailerons,_SMOTE,ABR,NONE,NONE,-0.5015567481446094,0.0004428883941798913,2.495646374571423e-07,0.0018175019481483587
PCA,ailerons,_SMOTE,GBR,NONE,NONE,0.3449046608525849,0.00026254784018843745,1.0891917074477381e-07,0.001828213382268405
PCA,ailerons,_SMOTE,KNNR,NONE,NONE,-0.449665829754096,0.000377875203679284,2.409733066558721e-07,0.002332588432673647
PCA,ailerons,_SMOTE,MLPR,NONE,NONE,-15.435139836406055,0.000966446764459984,2.7284281347439742e-06,0.01806742494682304
PCA,ailerons,_SMOTE,RFR,NONE,NONE,0.3996634034370349,0.00024555028282468466,9.983464235998344e-08,0.001771349565247599
PCA,ailerons,_SMOTE,RNR,NONE,NONE,-0.5365029472299349,0.00043862572220268464,2.553968164222102e-07,0.0021923123947812707
PCA,ailerons,_SMOTE,SGDR,NONE,NONE,-0.4715883651097354,0.0004279253536103969,2.446820735909492e-07,0.0021770067805001662
PCA,ailerons,_SMOTE,SVR,NONE,NONE,-5.293566429524244,0.0009593963636363668,1.0466098181818242e-06,0.0016500000000000024
PCA,autoPrice,_SMOTE,ABR,NONE,NONE,0.811043155363832,1753.2988969075616,5931274.00701765,7581.715479880509
PCA,autoPrice,_SMOTE,GBR,NONE,NONE,0.8518829003585937,1305.658118198064,4293347.871972812,6304.727699424026
PCA,autoPrice,_SMOTE,KNNR,NONE,NONE,0.5722351239282636,2293.8833588886555,12528669.257739196,11206.847125092381
PCA,autoPrice,_SMOTE,MLPR,NONE,NONE,-4.5358015157341365,11415.074279111817,164539740.6926021,27354.510096896214
PCA,autoPrice,_SMOTE,RFR,NONE,NONE,0.8534224968138838,1402.1884534047585,4501161.143304619,6307.789198499224
PCA,autoPrice,_SMOTE,RNR,NONE,NONE,-0.7822466075894408,6229.95642302383,49516342.97117336,14617.480619912625
PCA,autoPrice,_SMOTE,SGDR,NONE,NONE,0.4248839806877539,3454.4492972649305,17056108.13765842,9156.853082210026
PCA,autoPrice,_SMOTE,SVR,NONE,NONE,-1.2919735076248824,7018.2380136318125,62218081.82361469,14265.236288886985
PCA,bank32nh,_SMOTE,ABR,NONE,NONE,-0.16916716673274995,0.11900807855846388,0.017260651861597153,0.3865828462265576
PCA,bank32nh,_SMOTE,GBR,NONE,NONE,0.4604093392457127,0.06503956828627325,0.007988112808885495,0.4181694247637785
PCA,bank32nh,_SMOTE,KNNR,NONE,NONE,0.018265341442926374,0.08474980280019109,0.014507491804962322,0.4792539990844452
PCA,bank32nh,_SMOTE,MLPR,NONE,NONE,0.4762952206124101,0.06332110508067681,0.007723974231742978,0.3875349476303229
PCA,bank32nh,_SMOTE,RFR,NONE,NONE,0.4717559094433645,0.06183074653725645,0.007820053419343794,0.4439218710571081
PCA,bank32nh,_SMOTE,RNR,NONE,NONE,-0.3618766378078434,0.12797967067006594,0.02017098958126737,0.5234301824366749
PCA,bank32nh,_SMOTE,SGDR,NONE,NONE,0.3366009164241396,0.07631893481333586,0.009817871280689871,0.4529855745697734
PCA,bank32nh,_SMOTE,SVR,NONE,NONE,0.4609463511572797,0.06634908881101256,0.007976316205204139,0.4017532629418624
PCA,bank8FM,_SMOTE,ABR,NONE,NONE,0.8540502507839867,0.049357693068230034,0.0033676849280858553,0.21190730141163966
PCA,bank8FM,_SMOTE,GBR,NONE,NONE,0.9254627565766451,0.029701266681610976,0.0017195087082625426,0.19971231079134147
PCA,bank8FM,_SMOTE,KNNR,NONE,NONE,0.8801612751845309,0.035531141601983084,0.0027628662498577513,0.2368067617834017
PCA,bank8FM,_SMOTE,MLPR,NONE,NONE,0.9133595986475104,0.032940140006071324,0.00199908163752818,0.19598721510209005
PCA,bank8FM,_SMOTE,RFR,NONE,NONE,0.9272372033378524,0.028533744024739183,0.0016791288809819946,0.19677591847006976
PCA,bank8FM,_SMOTE,RNR,NONE,NONE,-0.4833539471437082,0.16519047192578534,0.034196164437658015,0.4100129181208729
PCA,bank8FM,_SMOTE,SGDR,NONE,NONE,0.8065796662605248,0.05344308158663602,0.0044565849116272845,0.2271256238582537
PCA,bank8FM,_SMOTE,SVR,NONE,NONE,0.9055682209144024,0.03648511719503345,0.0021786716302333075,0.19121059809198251
PCA,cpu_act,_SMOTE,ABR,NONE,NONE,0.9160237606128906,4.5797417802112195,28.149696559218512,17.48724553212449
PCA,cpu_act,_SMOTE,GBR,NONE,NONE,0.9669707571106816,2.435801865930478,11.098292474639218,15.451020686803153
PCA,cpu_act,_SMOTE,KNNR,NONE,NONE,0.8081440996346384,5.844012430565791,64.4624988539887,29.991361152170768
PCA,cpu_act,_SMOTE,MLPR,NONE,NONE,0.7932630139706205,6.7869401295361005,69.20852448493342,37.26894166394228
PCA,cpu_act,_SMOTE,RFR,NONE,NONE,0.9734488592444386,2.1002716840411497,8.939704435946958,17.192
PCA,cpu_act,_SMOTE,RNR,NONE,NONE,0.5773885680024217,10.365583668355457,141.99983127930508,31.74532100650923
PCA,cpu_act,_SMOTE,SGDR,NONE,NONE,0.7268931057545348,7.667806745022192,91.57040797817407,48.9585114439478
PCA,cpu_act,_SMOTE,SVR,NONE,NONE,0.8092957810840161,5.8929199425230285,63.954563055631894,34.62703102900757
PCA,cpu_small,_SMOTE,ABR,NONE,NONE,0.8821168621149813,5.398720473748231,39.21362923833238,19.792204126553592
PCA,cpu_small,_SMOTE,GBR,NONE,NONE,0.9413625594410616,3.2669432153051448,19.500722780359176,21.166129225804433
PCA,cpu_small,_SMOTE,KNNR,NONE,NONE,0.8030920782643399,5.8905382975263025,65.76385880279297,31.040000000000006
PCA,cpu_small,_SMOTE,MLPR,NONE,NONE,0.7704863552065653,7.040917624231166,76.00529957814327,41.34653276183828
PCA,cpu_small,_SMOTE,RFR,NONE,NONE,0.9685971817640476,2.302041030564941,10.459781656491463,17.878521934590328
PCA,cpu_small,_SMOTE,RNR,NONE,NONE,0.5792765162630191,10.316040365291972,140.66863099042195,31.616397272188287
PCA,cpu_small,_SMOTE,SGDR,NONE,NONE,0.7252350164798179,7.63726709548475,91.23411890590585,47.5437458503941
PCA,cpu_small,_SMOTE,SVR,NONE,NONE,0.8090882568014702,5.872403267878496,63.59491833987346,33.72257567247145
PCA,elevators,_SMOTE,ABR,NONE,NONE,-1.986295012858232,0.010680684493826306,0.0001338302715005525,0.03679999558245441
PCA,elevators,_SMOTE,GBR,NONE,NONE,0.1379639845518876,0.005057356526346395,3.885813592331633e-05,0.041172502001171986
PCA,elevators,_SMOTE,KNNR,NONE,NONE,-0.6048496685539261,0.006177034882101942,7.226904033585947e-05,0.045878884149568235
PCA,elevators,_SMOTE,MLPR,NONE,NONE,-0.21931878579351896,0.006095804763568518,5.49807585128474e-05,0.045644429401952034
PCA,elevators,_SMOTE,RFR,NONE,NONE,0.5773360103845686,0.003218999452516577,1.9049686337266968e-05,0.03350598398771003
PCA,elevators,_SMOTE,RNR,NONE,NONE,-0.3694621761957117,0.00685867484666809,6.171318053657425e-05,0.04617961012995191
PCA,elevators,_SMOTE,SGDR,NONE,NONE,-0.3256493167165722,0.006706820550572227,5.977320315384414e-05,0.04583205124893956
PCA,elevators,_SMOTE,SVR,NONE,NONE,-11.739847541154466,0.0231897402323969,0.000573589704548837,0.0334
PCA,fried,_SMOTE,ABR,NONE,NONE,0.6763974523573884,2.2663804314107763,8.080560821161313,11.121532229265103
PCA,fried,_SMOTE,GBR,NONE,NONE,0.7212806018981959,2.03836086223014,6.958001275509679,13.454370624569249
PCA,fried,_SMOTE,KNNR,NONE,NONE,0.6090034576794766,2.3967213736064537,9.763142029479775,16.476858089264294
PCA,fried,_SMOTE,MLPR,NONE,NONE,0.7589773054892585,1.8698223788674828,6.015836903781128,14.60783946108884
PCA,fried,_SMOTE,RFR,NONE,NONE,0.7643828528142456,1.8590444394857115,5.88330487290032,13.943860901075064
PCA,fried,_SMOTE,RNR,NONE,NONE,0.004994137597216053,4.05731505755485,24.84540239145307,15.442232790189696
PCA,fried,_SMOTE,SGDR,NONE,NONE,0.5308598828904995,2.7266929131921156,11.71070416879856,14.039494460908065
PCA,fried,_SMOTE,SVR,NONE,NONE,0.7922953180631245,1.7130957931966733,5.185419404326772,13.768659860289295
PCA,puma32H,_SMOTE,ABR,NONE,NONE,0.5954095118717023,0.015597329487121753,0.00037009644403841833,0.058230412511647935
PCA,puma32H,_SMOTE,GBR,NONE,NONE,0.8217365104081015,0.009998491000749584,0.00016293183071525733,0.04933879629402306
PCA,puma32H,_SMOTE,KNNR,NONE,NONE,-0.40577568832697786,0.026159326091741115,0.0012852845875394152,0.1264440785612893
PCA,puma32H,_SMOTE,MLPR,NONE,NONE,-0.060732737955574184,0.02379863255321671,0.0009701045726641348,0.11328590958697166
PCA,puma32H,_SMOTE,RFR,NONE,NONE,0.8193776342148343,0.0099259040129682,0.00016518672174037694,0.05178798196235422
PCA,puma32H,_SMOTE,RNR,NONE,NONE,0.11746306406540775,0.021670152647215942,0.000806701590749122,0.09030094605423272
PCA,puma32H,_SMOTE,SGDR,NONE,NONE,0.056919660116405625,0.02186937778963576,0.0008617521806734388,0.10042363480848966
PCA,puma32H,_SMOTE,SVR,NONE,NONE,-0.001872399276136738,0.02347642090690816,0.0009168236712223137,0.08643189999999998
PCA,abalone,_smoteSVM,ABR,NONE,NONE,0.36993380669498943,2.101406856156089,6.546703589864515,10.423027979937787
PCA,abalone,_smoteSVM,GBR,NONE,NONE,0.5418870304000133,1.5497490269295071,4.758028677263965,12.391299777366312
PCA,abalone,_smoteSVM,KNNR,NONE,NONE,0.4835558564875805,1.6598483279906282,5.364328934660678,11.6
PCA,abalone,_smoteSVM,MLPR,NONE,NONE,0.5393607858024355,1.5550441910268318,4.785166883048868,12.762891151320984
PCA,abalone,_smoteSVM,RFR,NONE,NONE,0.5372495784740978,1.5684502495532076,4.808366030239073,11.069381394641333
PCA,abalone,_smoteSVM,RNR,NONE,NONE,-0.012160321576959987,2.358180432683045,10.515353955372976,16.778663363028677
PCA,abalone,_smoteSVM,SGDR,NONE,NONE,0.4871304272858802,1.6255507312369477,5.328236844438143,12.845649579476644
PCA,abalone,_smoteSVM,SVR,NONE,NONE,0.5149356948591746,1.5511361746280719,5.039071107974115,12.580855891392114
PCA,ailerons,_smoteSVM,ABR,NONE,NONE,-0.6048031373823972,0.0004562461420399901,2.665255334897689e-07,0.0018247829434471148
PCA,ailerons,_smoteSVM,GBR,NONE,NONE,0.3601621904350942,0.000254947588944266,1.0637150382369734e-07,0.0019192999022369594
PCA,ailerons,_smoteSVM,KNNR,NONE,NONE,-0.2905211110447797,0.00035099671113927465,2.1446411662920175e-07,0.0025285168987563824
PCA,ailerons,_smoteSVM,MLPR,NONE,NONE,-18.581677322639198,0.0010820513190015393,3.2499629590797628e-06,0.016606183739059338
PCA,ailerons,_smoteSVM,RFR,NONE,NONE,0.3955039330816132,0.00024277545735699047,1.0051822990087883e-07,0.0019006708871118871
PCA,ailerons,_smoteSVM,RNR,NONE,NONE,-0.5815456844318284,0.0004460284885701912,2.628087929397566e-07,0.0021943038588672255
PCA,ailerons,_smoteSVM,SGDR,NONE,NONE,-0.4638527228498023,0.0004254926336448459,2.432817517926632e-07,0.00218979800752102
PCA,ailerons,_smoteSVM,SVR,NONE,NONE,-10.199082801592755,0.0012981732614115195,1.8552648075898377e-06,0.001982423420355205
PCA,autoPrice,_smoteSVM,ABR,NONE,NONE,0.7955932435879187,1837.8602856474865,6724210.017097037,8246.977946188641
PCA,autoPrice,_smoteSVM,GBR,NONE,NONE,0.8545853850029046,1330.131443069666,4639088.831552623,7361.685189368016
PCA,autoPrice,_smoteSVM,KNNR,NONE,NONE,0.5410667266558746,2486.3339329469964,14841282.020603258,12077.960626917762
PCA,autoPrice,_smoteSVM,MLPR,NONE,NONE,-4.5387299667700445,11418.80059328138,164611905.17422578,27358.396420329278
PCA,autoPrice,_smoteSVM,RFR,NONE,NONE,0.8497892709973275,1391.8159164909016,4644251.528441103,7297.604330105616
PCA,autoPrice,_smoteSVM,RNR,NONE,NONE,-0.36211799049281135,5486.659817844352,40374919.35610826,14877.976736575427
PCA,autoPrice,_smoteSVM,SGDR,NONE,NONE,0.41562560167448104,3573.107573894987,18080111.141943894,9864.259819260693
PCA,autoPrice,_smoteSVM,SVR,NONE,NONE,-0.7669992406203292,5751.154329216103,49340307.68252468,15976.123082924723
PCA,bank32nh,_smoteSVM,ABR,NONE,NONE,-0.05804104379690715,0.11395804018359833,0.015633208778723248,0.3921880993060013
PCA,bank32nh,_smoteSVM,GBR,NONE,NONE,0.4881263737073646,0.06242668845096196,0.007587068491565377,0.4498430949363871
PCA,bank32nh,_smoteSVM,KNNR,NONE,NONE,0.29007920312553537,0.07268091901254467,0.010511269740086742,0.4850459847492742
PCA,bank32nh,_smoteSVM,MLPR,NONE,NONE,0.4865694013143619,0.06236612166510529,0.007610533159928695,0.4484791241541788
PCA,bank32nh,_smoteSVM,RFR,NONE,NONE,0.4947416370999088,0.059285232472073436,0.007489733843461519,0.4819004798768903
PCA,bank32nh,_smoteSVM,RNR,NONE,NONE,-0.08303822721613745,0.10689486392459896,0.016054487206545096,0.5668446020831072
PCA,bank32nh,_smoteSVM,SGDR,NONE,NONE,0.3915338969143189,0.07067428377031608,0.009023539295879191,0.5129810247716465
PCA,bank32nh,_smoteSVM,SVR,NONE,NONE,0.4610462155264473,0.07014929296643464,0.007986050838906905,0.4342482112270547
PCA,bank8FM,_smoteSVM,ABR,NONE,NONE,0.8485022366997651,0.05034750566274402,0.0034928917155131896,0.21468070677673454
PCA,bank8FM,_smoteSVM,GBR,NONE,NONE,0.9101331768234544,0.03202077230807153,0.002071571260597808,0.2070835389612081
PCA,bank8FM,_smoteSVM,KNNR,NONE,NONE,0.8841947975257171,0.035129397905202524,0.002669308068378723,0.2380998615164991
PCA,bank8FM,_smoteSVM,MLPR,NONE,NONE,0.9038262641566344,0.03433257895245083,0.0022185580091069763,0.202141589996372
PCA,bank8FM,_smoteSVM,RFR,NONE,NONE,0.9231680097527384,0.02916328558081192,0.0017722244195996402,0.20037007827007974
PCA,bank8FM,_smoteSVM,RNR,NONE,NONE,-0.2848108123586945,0.15193046669355495,0.02962250574662152,0.4529501110004374
PCA,bank8FM,_smoteSVM,SGDR,NONE,NONE,0.8176126749009098,0.05171334034824037,0.004202306485849029,0.2585043294722744
PCA,bank8FM,_smoteSVM,SVR,NONE,NONE,0.8994240172779676,0.03749668122306361,0.0023178786264870872,0.180967919092762
PCA,cpu_act,_smoteSVM,ABR,NONE,NONE,0.9119465760465651,4.696884319534755,29.4848074842576,17.83089155301979
PCA,cpu_act,_smoteSVM,GBR,NONE,NONE,0.9659338017728792,2.4711107534080234,11.441655993969553,18.96083013909751
PCA,cpu_act,_smoteSVM,KNNR,NONE,NONE,0.8427463969114097,5.263908783237643,52.90757114920875,35.36
PCA,cpu_act,_smoteSVM,MLPR,NONE,NONE,0.8122325127164132,6.298572651943637,62.940037396082054,45.4392385827383
PCA,cpu_act,_smoteSVM,RFR,NONE,NONE,0.9739639913516006,2.078986505664358,8.753770464680734,18.59
PCA,cpu_act,_smoteSVM,RNR,NONE,NONE,0.4590741050424254,9.545698026692973,182.71556309338243,54.13184660448386
PCA,cpu_act,_smoteSVM,SGDR,NONE,NONE,0.7799181396295317,6.7872382862677405,73.92276838182694,41.985145697605695
PCA,cpu_act,_smoteSVM,SVR,NONE,NONE,0.8394359869521592,5.4443483627059015,53.91885210029518,33.55194694724072
PCA,cpu_small,_smoteSVM,ABR,NONE,NONE,0.8899732476509481,5.203810448141937,36.87612808665466,20.449699745010303
PCA,cpu_small,_smoteSVM,GBR,NONE,NONE,0.9437490275727292,3.2517217545241026,18.66092564630076,23.148738934826607
PCA,cpu_small,_smoteSVM,KNNR,NONE,NONE,0.8414185150714106,5.26553269251256,52.86725259527945,34.56
PCA,cpu_small,_smoteSVM,MLPR,NONE,NONE,0.8053910773330623,6.4072686991508965,64.5253739591654,43.75689767937643
PCA,cpu_small,_smoteSVM,RFR,NONE,NONE,0.9676803870627312,2.3076080682926317,10.704201630092502,19.616
PCA,cpu_small,_smoteSVM,RNR,NONE,NONE,0.44834012911614096,9.63735793999244,185.5703011352109,54.54714326131178
PCA,cpu_small,_smoteSVM,SGDR,NONE,NONE,0.7749822690843335,6.857679114667669,74.71776557843877,39.8866372471935
PCA,cpu_small,_smoteSVM,SVR,NONE,NONE,0.8383161238286547,5.470105424014244,53.848266313276774,33.370014760909484
PCA,elevators,_smoteSVM,ABR,NONE,NONE,-3.4777001854118037,0.013270250224470068,0.00020144107276139065,0.034232073498981004
PCA,elevators,_smoteSVM,GBR,NONE,NONE,-0.018635315996539264,0.0055920595729398925,4.592269994266076e-05,0.03969400987623321
PCA,elevators,_smoteSVM,KNNR,NONE,NONE,-0.8906818883831128,0.006443058750646835,8.529966048968482e-05,0.0530460006562546
PCA,elevators,_smoteSVM,MLPR,NONE,NONE,-0.5415185122291867,0.007171745794062623,6.954761825430595e-05,0.04449733050791862
PCA,elevators,_smoteSVM,RFR,NONE,NONE,0.5514051595182276,0.0033115737137344053,2.0240229857745504e-05,0.03481025001017034
PCA,elevators,_smoteSVM,RNR,NONE,NONE,-0.6351382699711312,0.007712010363947008,7.371088621922748e-05,0.04471565384013028
PCA,elevators,_smoteSVM,SGDR,NONE,NONE,-0.6143134058175003,0.007662531278646331,7.275685633209217e-05,0.04447887275206365
PCA,elevators,_smoteSVM,SVR,NONE,NONE,-21.647126216610413,0.03109026288332845,0.0010203932521602856,0.040644460785526026
PCA,fried,_smoteSVM,ABR,NONE,NONE,0.6257925369925669,2.4598526841559454,9.344021661794127,11.16928805197912
PCA,fried,_smoteSVM,GBR,NONE,NONE,0.7381042129226598,1.9743180720109856,6.5382415545063735,12.439582745251546
PCA,fried,_smoteSVM,KNNR,NONE,NONE,0.6563426107632565,2.263392219452089,8.581744205290294,15.603030403992241
PCA,fried,_smoteSVM,MLPR,NONE,NONE,0.7304306989372623,2.0068434632986927,6.727640595836999,13.621944529389445
PCA,fried,_smoteSVM,RFR,NONE,NONE,0.7720002352357268,1.8402918959575936,5.69341010079696,12.236899425006552
PCA,fried,_smoteSVM,RNR,NONE,NONE,0.006188218411916857,4.0551761556768815,24.81551485667255,15.431032245536807
PCA,fried,_smoteSVM,SGDR,NONE,NONE,0.5827988648611729,2.5631475981630523,10.415355674590224,13.07694548305609
PCA,fried,_smoteSVM,SVR,NONE,NONE,0.7711055671546116,1.8198148698248613,5.7152101932557215,13.145224818038976
PCA,puma32H,_smoteSVM,ABR,NONE,NONE,0.450441790843198,0.01759774629953318,0.0005035252560207915,0.0707878074784365
PCA,puma32H,_smoteSVM,GBR,NONE,NONE,0.8012033530940543,0.010332650391314115,0.00018171173606208797,0.0582473074627375
PCA,puma32H,_smoteSVM,KNNR,NONE,NONE,-0.31852729982659345,0.0253384649888568,0.0012054311537225085,0.12593499923783374
PCA,puma32H,_smoteSVM,MLPR,NONE,NONE,-0.1148905313789613,0.02390581834334727,0.0010183113407874196,0.11080787215644734
PCA,puma32H,_smoteSVM,RFR,NONE,NONE,0.86812739044224,0.008560664846791362,0.00012055342096472884,0.05458752556392983
PCA,puma32H,_smoteSVM,RNR,NONE,NONE,-0.024018349693390402,0.02303137333102116,0.0009355789250673684,0.09747297353245653
PCA,puma32H,_smoteSVM,SGDR,NONE,NONE,-0.094195250820287,0.02304091704271996,0.0009995473944509699,0.1090164485320249
PCA,puma32H,_smoteSVM,SVR,NONE,NONE,-0.010835777380075684,0.02368327197882976,0.0009246962947698225,0.08790459220976132
PCA,abalone,_train,ABR,NONE,NONE,0.3195283028720089,2.2327510683799225,7.074600930378027,10.179179888041244
PCA,abalone,_train,GBR,NONE,NONE,0.5616770754791063,1.5172679493735273,4.555426066586435,11.159758376611428
PCA,abalone,_train,KNNR,NONE,NONE,0.5184873910340376,1.5925167464114833,5.001153322064007,11.52
PCA,abalone,_train,MLPR,NONE,NONE,0.5392584347856217,1.5657280397580111,4.785294628779512,12.615577741129234
PCA,abalone,_train,RFR,NONE,NONE,0.5504046778853678,1.5450764117697615,4.671912243761281,10.782
PCA,abalone,_train,RNR,NONE,NONE,0.0019311823723375363,2.3597332612318156,10.369031534950912,16.438614174170834
PCA,abalone,_train,SGDR,NONE,NONE,0.4970805393927825,1.6464704303110254,5.225277335129745,12.532477392292586
PCA,abalone,_train,SVR,NONE,NONE,0.545283544587522,1.4979909241086162,4.7240627915413365,11.791936791380815
PCA,ailerons,_train,ABR,NONE,NONE,-0.2664863660003247,0.000400242856240066,2.105938556287496e-07,0.0018687136365225312
PCA,ailerons,_train,GBR,NONE,NONE,0.3731877756695304,0.00023944721055746317,1.0425093617053544e-07,0.002190039199996513
PCA,ailerons,_train,KNNR,NONE,NONE,0.04788909207615925,0.0002999738181818183,1.5828561454545454e-07,0.00238
PCA,ailerons,_train,MLPR,NONE,NONE,-20.205191457288198,0.0011038844202928232,3.5035618383802124e-06,0.017296866657070052
PCA,ailerons,_train,RFR,NONE,NONE,0.4169167387730727,0.00023262394725789482,9.698106660682033e-08,0.0020479022541610627
PCA,ailerons,_train,RNR,NONE,NONE,0.005939215895897188,0.0003128782828614764,1.6527622579408253e-07,0.0024919238425014033
PCA,ailerons,_train,SGDR,NONE,NONE,0.03937619556177552,0.0003059932955962936,1.5971805135746662e-07,0.0024790343657533093
PCA,ailerons,_train,SVR,NONE,NONE,-5.293566429524244,0.0009593963636363668,1.0466098181818242e-06,0.0016500000000000024
PCA,autoPrice,_train,ABR,NONE,NONE,0.7995409119675323,1755.8539084785918,6482547.920233312,8265.252038920831
PCA,autoPrice,_train,GBR,NONE,NONE,0.8541395004425333,1235.8277105945167,3938437.080656773,6847.972372391551
PCA,autoPrice,_train,KNNR,NONE,NONE,0.6016633438548906,2288.016693548387,12689859.043435482,10731.6
PCA,autoPrice,_train,MLPR,NONE,NONE,-4.55134363398062,11431.296036934009,164886187.62411433,27371.22682579589
PCA,autoPrice,_train,RFR,NONE,NONE,0.8514944262895895,1355.1057322244624,4631548.424721965,7728.431999999999
PCA,autoPrice,_train,RNR,NONE,NONE,-0.05955814897919068,4599.688025860427,34768985.21983622,15935.002989665354
PCA,autoPrice,_train,SGDR,NONE,NONE,0.4712115730545661,3189.5630882812306,17949497.88908168,11277.728835491593
PCA,autoPrice,_train,SVR,NONE,NONE,-0.18543641519595214,4173.488558724169,39932292.245902464,18278.88377870559
PCA,bank32nh,_train,ABR,NONE,NONE,0.015136095583188148,0.10788805823712737,0.014513477688584762,0.3831669781979333
PCA,bank32nh,_train,GBR,NONE,NONE,0.5387636622701775,0.05467348772110912,0.006838137781350675,0.4696136967457784
PCA,bank32nh,_train,KNNR,NONE,NONE,0.3939079082189892,0.0615164562765795,0.008978383815330978,0.51053188
PCA,bank32nh,_train,MLPR,NONE,NONE,0.5333545978104539,0.05550299977954583,0.006917718300292558,0.4576247368825189
PCA,bank32nh,_train,RFR,NONE,NONE,0.5245796010789531,0.05569966120381833,0.0070485981330187485,0.4828167454512046
